n,a,m2,contagious_set,computation_time,timestamp
175,84,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0793008804321289,2025-12-17T21:54:22.676431
175,85,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.04996490478515625,2025-12-17T21:54:22.726519
175,86,2,"[0, 3]",0.004221200942993164,2025-12-17T21:54:22.730866
175,87,4,"[0, 1, 2, 3]",0.015094995498657227,2025-12-17T21:54:22.746050
175,88,4,"[0, 1, 2, 3]",0.015217304229736328,2025-12-17T21:54:22.761346
175,89,2,"[0, 3]",0.004246234893798828,2025-12-17T21:54:22.765691
175,90,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.04989457130432129,2025-12-17T21:54:22.815682
175,91,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.07937312126159668,2025-12-17T21:54:22.895294
175,92,4,"[0, 3, 95, 98]",0.013983964920043945,2025-12-17T21:54:22.909397
175,93,10,"[0, 17, 34, 51, 68, 85, 102, 119, 136, 153]",0.07267570495605469,2025-12-17T21:54:22.982245
175,94,13,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117, 130, 143, 156]",0.13042497634887695,2025-12-17T21:54:23.112780
175,95,6,"[0, 3, 21, 24, 98, 101]",0.02776646614074707,2025-12-17T21:54:23.140667
175,96,10,"[0, 17, 34, 51, 68, 85, 102, 119, 136, 153]",0.07865214347839355,2025-12-17T21:54:23.219439
175,97,7,"[0, 25, 50, 75, 100, 125, 150]",0.03415346145629883,2025-12-17T21:54:23.253704
175,98,9,"[23, 24, 26, 67, 86, 88, 91, 97, 154]",0.06319260597229004,2025-12-17T21:54:23.317014
175,99,12,"[11, 23, 24, 26, 67, 86, 88, 91, 97, 117, 137, 154]",0.1145167350769043,2025-12-17T21:54:23.431667
175,100,18,"[0, 9, 18, 27, 36, 45, 54, 63, 72, 81, 90, 99, 108, 117, 126, 135, 144, 153]",0.2999892234802246,2025-12-17T21:54:23.731776
175,101,12,"[8, 14, 41, 56, 58, 62, 69, 83, 97, 118, 142, 163]",0.1270303726196289,2025-12-17T21:54:23.858938
175,102,5,"[0, 35, 70, 105, 140]",0.018103837966918945,2025-12-17T21:54:23.877168
175,103,7,"[0, 25, 50, 75, 100, 125, 150]",0.03491616249084473,2025-12-17T21:54:23.912244
175,104,10,"[6, 50, 56, 71, 107, 114, 139, 143, 150, 166]",0.08188939094543457,2025-12-17T21:54:23.994234
175,105,26,"[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96, 102, 108, 114, 120, 126, 132, 138, 144, 150]",0.4938790798187256,2025-12-17T21:54:24.488229
175,106,11,"[35, 56, 63, 67, 92, 102, 109, 130, 137, 143, 149]",0.11265015602111816,2025-12-17T21:54:24.601000
175,107,12,"[8, 14, 41, 56, 58, 62, 69, 83, 97, 118, 142, 163]",0.11889147758483887,2025-12-17T21:54:24.720014
175,108,5,"[0, 35, 70, 105, 140]",0.01972818374633789,2025-12-17T21:54:24.739875
175,109,8,"[17, 30, 60, 63, 103, 145, 152, 172]",0.0631113052368164,2025-12-17T21:54:24.803171
175,110,10,"[0, 17, 34, 51, 68, 85, 102, 119, 136, 153]",0.07419252395629883,2025-12-17T21:54:24.877483
175,111,11,"[18, 41, 43, 62, 68, 118, 136, 155, 162, 165, 174]",0.10169100761413574,2025-12-17T21:54:24.979296
175,112,10,"[17, 20, 49, 75, 92, 96, 141, 147, 158, 160]",0.07446503639221191,2025-12-17T21:54:25.053877
175,113,10,"[0, 17, 34, 51, 68, 85, 102, 119, 136, 153]",0.06984305381774902,2025-12-17T21:54:25.123845
175,114,11,"[23, 24, 26, 39, 55, 71, 86, 87, 88, 91, 97]",0.09898662567138672,2025-12-17T21:54:25.222955
175,115,11,"[1, 40, 50, 56, 71, 107, 108, 114, 139, 150, 166]",0.09551143646240234,2025-12-17T21:54:25.318579
175,116,12,"[12, 16, 23, 28, 39, 40, 97, 98, 108, 152, 160, 174]",0.1277780532836914,2025-12-17T21:54:25.446487
175,117,10,"[2, 9, 19, 28, 38, 94, 139, 141, 143, 149]",0.0883326530456543,2025-12-17T21:54:25.535011
175,118,9,"[14, 20, 21, 28, 61, 78, 92, 124, 145]",0.06530928611755371,2025-12-17T21:54:25.600452
175,119,9,"[9, 19, 28, 37, 38, 94, 139, 141, 149]",0.07761287689208984,2025-12-17T21:54:25.678204
175,120,11,"[2, 18, 25, 33, 54, 67, 117, 129, 137, 144, 159]",0.10064268112182617,2025-12-17T21:54:25.778975
175,121,9,"[0, 19, 38, 57, 76, 95, 114, 133, 152]",0.0580596923828125,2025-12-17T21:54:25.837163
175,122,7,"[0, 25, 50, 75, 100, 125, 150]",0.03764605522155762,2025-12-17T21:54:25.875011
175,123,12,"[6, 39, 41, 45, 60, 63, 85, 104, 105, 143, 158, 171]",0.13018584251403809,2025-12-17T21:54:26.005320
175,124,11,"[11, 20, 31, 67, 75, 96, 117, 137, 141, 154, 160]",0.10479521751403809,2025-12-17T21:54:26.110272
175,125,20,"[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152]",0.36366724967956543,2025-12-17T21:54:26.474063
175,126,9,"[18, 33, 67, 76, 80, 101, 117, 165, 171]",0.0675356388092041,2025-12-17T21:54:26.541823
175,127,9,"[27, 39, 45, 50, 76, 129, 155, 160, 163]",0.0625913143157959,2025-12-17T21:54:26.604545
175,128,7,"[0, 25, 50, 75, 100, 125, 150]",0.035941123962402344,2025-12-17T21:54:26.640608
175,129,4,"[0, 43, 86, 129]",0.012024164199829102,2025-12-17T21:54:26.652749
175,130,11,"[27, 39, 41, 45, 50, 76, 95, 129, 155, 160, 163]",0.1075294017791748,2025-12-17T21:54:26.760379
175,131,10,"[17, 31, 76, 79, 80, 84, 129, 159, 169, 170]",0.10121893882751465,2025-12-17T21:54:26.861730
175,132,4,"[0, 43, 86, 129]",0.015739917755126953,2025-12-17T21:54:26.877599
175,133,11,"[0, 15, 30, 45, 60, 75, 90, 105, 120, 135, 150]",0.09143733978271484,2025-12-17T21:54:26.969162
175,134,12,"[0, 27, 28, 40, 45, 67, 75, 111, 116, 128, 129, 160]",0.12021994590759277,2025-12-17T21:54:27.089502
175,135,7,"[33, 61, 67, 80, 101, 165, 171]",0.04658150672912598,2025-12-17T21:54:27.136212
175,136,12,"[0, 14, 28, 42, 56, 70, 84, 98, 112, 126, 140, 154]",0.11624622344970703,2025-12-17T21:54:27.252659
175,137,5,"[0, 35, 70, 105, 140]",0.018236398696899414,2025-12-17T21:54:27.271008
175,138,10,"[7, 8, 22, 23, 55, 59, 108, 129, 151, 154]",0.08647441864013672,2025-12-17T21:54:27.357594
175,139,12,"[17, 50, 80, 84, 93, 110, 133, 137, 159, 169, 170, 171]",0.14425301551818848,2025-12-17T21:54:27.501970
175,140,26,"[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96, 102, 108, 114, 120, 126, 132, 138, 144, 150]",0.5096797943115234,2025-12-17T21:54:28.011863
175,141,12,"[2, 29, 64, 68, 87, 119, 135, 137, 141, 152, 164, 174]",0.13538074493408203,2025-12-17T21:54:28.147369
175,142,11,"[0, 15, 30, 45, 60, 75, 90, 105, 120, 135, 150]",0.09909296035766602,2025-12-17T21:54:28.246594
175,143,5,"[0, 35, 70, 105, 140]",0.018416166305541992,2025-12-17T21:54:28.265126
175,144,10,"[0, 17, 34, 51, 68, 85, 102, 119, 136, 153]",0.07784461975097656,2025-12-17T21:54:28.343092
175,145,10,"[41, 53, 68, 90, 93, 94, 162, 165, 171, 174]",0.07808589935302734,2025-12-17T21:54:28.421293
175,146,12,"[14, 17, 20, 40, 47, 122, 128, 130, 135, 149, 152, 172]",0.12858128547668457,2025-12-17T21:54:28.549990
175,147,7,"[0, 25, 50, 75, 100, 125, 150]",0.036626338958740234,2025-12-17T21:54:28.586742
175,148,11,"[0, 15, 30, 45, 60, 75, 90, 105, 120, 135, 150]",0.09460783004760742,2025-12-17T21:54:28.681464
175,149,11,"[1, 40, 50, 56, 71, 107, 108, 114, 139, 150, 166]",0.08648943901062012,2025-12-17T21:54:28.768082
175,150,22,"[0, 7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84, 91, 98, 105, 112, 119, 126, 133, 140, 147]",0.4806380271911621,2025-12-17T21:54:29.248942
175,151,8,"[0, 21, 42, 63, 84, 105, 126, 147]",0.050750017166137695,2025-12-17T21:54:29.299821
175,152,8,"[17, 30, 60, 63, 103, 145, 152, 172]",0.0585787296295166,2025-12-17T21:54:29.358516
175,153,7,"[0, 25, 50, 75, 100, 125, 150]",0.03468918800354004,2025-12-17T21:54:29.393327
175,154,8,"[41, 53, 68, 90, 94, 165, 171, 174]",0.05098128318786621,2025-12-17T21:54:29.444416
175,155,10,"[0, 17, 34, 51, 68, 85, 102, 119, 136, 153]",0.07808470726013184,2025-12-17T21:54:29.522618
175,156,12,"[6, 39, 41, 45, 60, 63, 85, 104, 105, 143, 158, 171]",0.1391456127166748,2025-12-17T21:54:29.661879
175,157,8,"[0, 21, 42, 63, 84, 105, 126, 147]",0.04775714874267578,2025-12-17T21:54:29.709768
175,158,12,"[0, 14, 28, 42, 56, 70, 84, 98, 112, 126, 140, 154]",0.11511731147766113,2025-12-17T21:54:29.825025
175,159,9,"[0, 19, 38, 57, 76, 95, 114, 133, 152]",0.05643105506896973,2025-12-17T21:54:29.881676
175,160,6,"[0, 3, 151, 154, 163, 166]",0.028553247451782227,2025-12-17T21:54:29.910343
175,161,10,"[0, 17, 34, 51, 68, 85, 102, 119, 136, 153]",0.07348442077636719,2025-12-17T21:54:29.983938
175,162,11,"[35, 56, 63, 67, 92, 102, 109, 130, 137, 143, 149]",0.10679745674133301,2025-12-17T21:54:30.090864
175,163,4,"[0, 3, 166, 169]",0.015443801879882812,2025-12-17T21:54:30.106454
175,164,11,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.09344148635864258,2025-12-17T21:54:30.200012
175,165,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.07410502433776855,2025-12-17T21:54:30.274239
175,166,3,"[0, 3, 169]",0.00916743278503418,2025-12-17T21:54:30.283535
175,167,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.05126237869262695,2025-12-17T21:54:30.334894
175,168,7,"[0, 1, 2, 3, 4, 5, 6]",0.03746747970581055,2025-12-17T21:54:30.372491
175,169,2,"[0, 3]",0.004219532012939453,2025-12-17T21:54:30.376826
175,170,5,"[0, 1, 2, 3, 4]",0.020388126373291016,2025-12-17T21:54:30.397293
175,171,4,"[0, 1, 2, 3]",0.01386404037475586,2025-12-17T21:54:30.411344
175,173,3,"[0, 1, 2]",0.00762939453125,2025-12-17T21:54:30.419069
175,174,2,"[55, 59]",0.005256175994873047,2025-12-17T21:54:30.424404
176,1,2,"[55, 59]",0.005149364471435547,2025-12-17T21:54:30.429685
176,2,3,"[0, 1, 2]",0.007442951202392578,2025-12-17T21:54:30.437189
176,4,4,"[0, 1, 2, 3]",0.013629436492919922,2025-12-17T21:54:30.450882
176,5,5,"[0, 1, 2, 3, 4]",0.021239042282104492,2025-12-17T21:54:30.472228
176,6,2,"[0, 3]",0.004096269607543945,2025-12-17T21:54:30.476434
176,7,7,"[0, 1, 2, 3, 4, 5, 6]",0.03613710403442383,2025-12-17T21:54:30.512640
176,8,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.047187089920043945,2025-12-17T21:54:30.559947
176,9,3,"[0, 3, 12]",0.008923053741455078,2025-12-17T21:54:30.568981
176,10,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.06748604774475098,2025-12-17T21:54:30.636567
176,11,11,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.09569001197814941,2025-12-17T21:54:30.732396
176,12,4,"[0, 3, 15, 18]",0.015075445175170898,2025-12-17T21:54:30.747592
176,13,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09933805465698242,2025-12-17T21:54:30.847011
176,14,13,"[8, 14, 16, 54, 56, 58, 68, 80, 83, 102, 145, 167, 175]",0.14513015747070312,2025-12-17T21:54:30.992263
176,15,5,"[67, 109, 137, 143, 149]",0.023388385772705078,2025-12-17T21:54:31.015784
176,16,15,"[13, 15, 25, 27, 48, 49, 63, 86, 103, 105, 119, 137, 165, 167, 172]",0.21967196464538574,2025-12-17T21:54:31.235582
176,17,12,"[0, 14, 28, 42, 56, 70, 84, 98, 112, 126, 140, 154]",0.10567975044250488,2025-12-17T21:54:31.341394
176,18,8,"[0, 3, 21, 24, 42, 45, 63, 66]",0.05040287971496582,2025-12-17T21:54:31.391914
176,19,8,"[0, 22, 44, 66, 88, 110, 132, 154]",0.04954242706298828,2025-12-17T21:54:31.441570
176,20,10,"[0, 17, 34, 51, 68, 85, 102, 119, 136, 153]",0.07696795463562012,2025-12-17T21:54:31.518657
176,21,10,"[0, 3, 24, 27, 48, 51, 72, 75, 96, 99]",0.07643842697143555,2025-12-17T21:54:31.595215
176,22,22,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",0.5092675685882568,2025-12-17T21:54:32.104615
176,23,9,"[11, 17, 49, 58, 74, 92, 147, 158, 169]",0.061266422271728516,2025-12-17T21:54:32.166015
176,24,11,"[3, 12, 23, 25, 42, 60, 104, 113, 138, 140, 166]",0.1280825138092041,2025-12-17T21:54:32.294224
176,25,8,"[0, 22, 44, 66, 88, 110, 132, 154]",0.04768681526184082,2025-12-17T21:54:32.342074
176,26,6,"[0, 29, 58, 87, 116, 145]",0.026402711868286133,2025-12-17T21:54:32.368676
176,27,10,"[8, 14, 56, 58, 80, 83, 102, 142, 163, 175]",0.08111739158630371,2025-12-17T21:54:32.449945
176,28,12,"[24, 33, 48, 62, 90, 104, 110, 121, 138, 146, 147, 168]",0.1316988468170166,2025-12-17T21:54:32.581782
176,29,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.08789467811584473,2025-12-17T21:54:32.669811
176,30,13,"[35, 36, 63, 67, 101, 102, 109, 117, 127, 137, 143, 149, 164]",0.14724969863891602,2025-12-17T21:54:32.817174
176,31,9,"[16, 54, 68, 80, 101, 127, 145, 164, 167]",0.06127023696899414,2025-12-17T21:54:32.878564
176,32,14,"[11, 20, 31, 67, 75, 88, 92, 96, 117, 137, 141, 154, 158, 160]",0.17799592018127441,2025-12-17T21:54:33.056682
176,33,12,"[6, 22, 26, 28, 35, 57, 62, 70, 139, 151, 163, 173]",0.13095736503601074,2025-12-17T21:54:33.187780
176,34,5,"[2, 64, 135, 141, 174]",0.023944377899169922,2025-12-17T21:54:33.211850
176,35,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.10142993927001953,2025-12-17T21:54:33.313412
176,36,12,"[14, 41, 56, 58, 62, 69, 83, 97, 118, 142, 163, 175]",0.12444949150085449,2025-12-17T21:54:33.437991
176,37,7,"[0, 3, 40, 43, 80, 83, 120]",0.0400388240814209,2025-12-17T21:54:33.478159
176,38,10,"[41, 53, 68, 90, 93, 94, 162, 165, 171, 174]",0.07889533042907715,2025-12-17T21:54:33.557232
176,39,11,"[13, 15, 25, 27, 86, 103, 105, 119, 165, 167, 172]",0.09760546684265137,2025-12-17T21:54:33.654958
176,40,11,"[18, 41, 43, 62, 68, 118, 136, 155, 162, 165, 174]",0.09499192237854004,2025-12-17T21:54:33.750074
176,41,4,"[0, 44, 88, 132]",0.011622428894042969,2025-12-17T21:54:33.761823
176,42,12,"[31, 76, 79, 80, 83, 84, 103, 104, 129, 159, 169, 170]",0.13666653633117676,2025-12-17T21:54:33.898602
176,43,11,"[17, 31, 76, 79, 80, 84, 104, 129, 159, 169, 170]",0.11866116523742676,2025-12-17T21:54:34.017395
176,44,26,"[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96, 102, 108, 114, 120, 126, 132, 138, 144, 150]",0.44151902198791504,2025-12-17T21:54:34.459041
176,45,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09298849105834961,2025-12-17T21:54:34.552150
176,46,12,"[1, 39, 40, 55, 56, 71, 87, 107, 108, 114, 139, 150]",0.11593866348266602,2025-12-17T21:54:34.668205
176,47,4,"[0, 44, 88, 132]",0.01178598403930664,2025-12-17T21:54:34.680119
176,48,15,"[4, 12, 20, 46, 54, 64, 66, 71, 83, 86, 97, 107, 116, 120, 138]",0.2222425937652588,2025-12-17T21:54:34.902454
176,49,11,"[0, 3, 32, 35, 52, 55, 84, 104, 107, 156, 159]",0.0830543041229248,2025-12-17T21:54:34.985645
176,50,9,"[5, 16, 30, 57, 63, 86, 115, 132, 150]",0.06914663314819336,2025-12-17T21:54:35.054993
176,51,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09242010116577148,2025-12-17T21:54:35.147540
176,52,8,"[24, 48, 90, 105, 108, 110, 119, 168]",0.05700087547302246,2025-12-17T21:54:35.204675
176,53,12,"[0, 14, 28, 42, 56, 70, 84, 98, 112, 126, 140, 154]",0.12231278419494629,2025-12-17T21:54:35.327129
176,54,10,"[0, 17, 34, 51, 68, 85, 102, 119, 136, 153]",0.07405519485473633,2025-12-17T21:54:35.401303
176,55,11,"[18, 33, 52, 61, 67, 76, 80, 101, 117, 165, 171]",0.1064300537109375,2025-12-17T21:54:35.507883
176,56,10,"[8, 18, 54, 60, 71, 84, 124, 131, 138, 171]",0.08854818344116211,2025-12-17T21:54:35.596568
176,57,11,"[24, 48, 62, 90, 104, 108, 110, 121, 146, 147, 168]",0.10206198692321777,2025-12-17T21:54:35.698758
176,58,9,"[39, 41, 45, 60, 90, 104, 105, 143, 158]",0.0776071548461914,2025-12-17T21:54:35.776501
176,59,12,"[4, 14, 20, 21, 28, 61, 78, 82, 92, 125, 145, 153]",0.12668132781982422,2025-12-17T21:54:35.903312
176,60,10,"[10, 32, 37, 78, 91, 93, 94, 110, 141, 149]",0.08809638023376465,2025-12-17T21:54:35.991572
176,61,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.0984039306640625,2025-12-17T21:54:36.090112
176,62,10,"[12, 14, 20, 40, 80, 122, 128, 130, 135, 149]",0.08146977424621582,2025-12-17T21:54:36.171698
176,63,8,"[0, 22, 44, 66, 88, 110, 132, 154]",0.0459442138671875,2025-12-17T21:54:36.217768
176,64,15,"[13, 15, 25, 27, 48, 49, 63, 86, 103, 105, 119, 137, 165, 167, 172]",0.22411584854125977,2025-12-17T21:54:36.441994
176,65,10,"[41, 53, 68, 90, 93, 94, 162, 165, 171, 174]",0.07687759399414062,2025-12-17T21:54:36.518993
176,66,14,"[0, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 132, 144, 156]",0.18122005462646484,2025-12-17T21:54:36.700336
176,67,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09908914566040039,2025-12-17T21:54:36.799547
176,68,7,"[63, 67, 102, 109, 137, 143, 149]",0.04142642021179199,2025-12-17T21:54:36.841095
176,69,8,"[0, 22, 44, 66, 88, 110, 132, 154]",0.04879140853881836,2025-12-17T21:54:36.890057
176,70,12,"[0, 53, 73, 77, 82, 103, 110, 119, 140, 148, 155, 167]",0.13981914520263672,2025-12-17T21:54:37.029999
176,71,4,"[2, 29, 137, 174]",0.020113706588745117,2025-12-17T21:54:37.050247
176,72,10,"[0, 15, 42, 67, 73, 97, 99, 108, 116, 142]",0.0947415828704834,2025-12-17T21:54:37.145094
176,73,10,"[41, 53, 68, 90, 93, 94, 162, 165, 171, 174]",0.08120918273925781,2025-12-17T21:54:37.226432
176,74,7,"[16, 54, 68, 80, 102, 145, 167]",0.03896832466125488,2025-12-17T21:54:37.265531
176,75,8,"[67, 73, 99, 108, 116, 124, 142, 169]",0.057933807373046875,2025-12-17T21:54:37.323582
176,76,11,"[11, 20, 31, 67, 75, 96, 117, 137, 141, 154, 160]",0.09543323516845703,2025-12-17T21:54:37.419149
176,77,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09064292907714844,2025-12-17T21:54:37.510007
176,78,9,"[5, 16, 30, 57, 63, 86, 115, 132, 150]",0.0629434585571289,2025-12-17T21:54:37.573173
176,79,8,"[0, 3, 70, 73, 82, 85, 164, 167]",0.04787278175354004,2025-12-17T21:54:37.621186
176,80,15,"[0, 11, 22, 33, 44, 55, 66, 77, 88, 99, 110, 121, 132, 143, 154]",0.2247159481048584,2025-12-17T21:54:37.846012
176,81,12,"[0, 14, 28, 42, 56, 70, 84, 98, 112, 126, 140, 154]",0.11214804649353027,2025-12-17T21:54:37.958280
176,82,4,"[7, 8, 23, 108]",0.014368772506713867,2025-12-17T21:54:37.972772
176,83,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09272146224975586,2025-12-17T21:54:38.065662
176,84,10,"[12, 23, 28, 35, 39, 40, 56, 126, 130, 160]",0.07794499397277832,2025-12-17T21:54:38.143839
176,85,2,"[0, 88]",0.001955747604370117,2025-12-17T21:54:38.145911
176,86,7,"[0, 1, 2, 3, 4, 5, 6]",0.0388035774230957,2025-12-17T21:54:38.184779
176,87,5,"[0, 1, 2, 3, 4]",0.020518779754638672,2025-12-17T21:54:38.205429
176,89,5,"[0, 1, 2, 3, 4]",0.02055215835571289,2025-12-17T21:54:38.226101
176,90,7,"[0, 1, 2, 3, 4, 5, 6]",0.03888082504272461,2025-12-17T21:54:38.265095
176,91,2,"[0, 88]",0.002046823501586914,2025-12-17T21:54:38.267272
176,92,10,"[12, 23, 28, 35, 39, 40, 56, 126, 130, 160]",0.07863330841064453,2025-12-17T21:54:38.345999
176,93,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09163284301757812,2025-12-17T21:54:38.437752
176,94,4,"[7, 8, 23, 108]",0.01426386833190918,2025-12-17T21:54:38.452143
176,95,12,"[0, 14, 28, 42, 56, 70, 84, 98, 112, 126, 140, 154]",0.11233067512512207,2025-12-17T21:54:38.564566
176,96,15,"[0, 11, 22, 33, 44, 55, 66, 77, 88, 99, 110, 121, 132, 143, 154]",0.2243657112121582,2025-12-17T21:54:38.789059
176,97,8,"[0, 3, 24, 27, 100, 103, 124, 127]",0.048340559005737305,2025-12-17T21:54:38.837520
176,98,9,"[5, 16, 30, 57, 63, 86, 115, 132, 150]",0.06345939636230469,2025-12-17T21:54:38.901096
176,99,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09239959716796875,2025-12-17T21:54:38.993710
176,100,11,"[11, 20, 31, 67, 75, 96, 117, 137, 141, 154, 160]",0.09687185287475586,2025-12-17T21:54:39.090811
176,101,8,"[67, 73, 99, 108, 116, 124, 142, 169]",0.05814862251281738,2025-12-17T21:54:39.149143
176,102,7,"[16, 54, 68, 80, 102, 145, 167]",0.04027700424194336,2025-12-17T21:54:39.189601
176,103,10,"[41, 53, 68, 90, 93, 94, 162, 165, 171, 174]",0.08123159408569336,2025-12-17T21:54:39.270955
176,104,10,"[0, 15, 42, 67, 73, 97, 99, 108, 116, 142]",0.09323716163635254,2025-12-17T21:54:39.364303
176,105,4,"[2, 29, 137, 174]",0.02108287811279297,2025-12-17T21:54:39.385515
176,106,12,"[0, 53, 73, 77, 82, 103, 110, 119, 140, 148, 155, 167]",0.13933300971984863,2025-12-17T21:54:39.525024
176,107,8,"[0, 22, 44, 66, 88, 110, 132, 154]",0.0487065315246582,2025-12-17T21:54:39.573965
176,108,7,"[63, 67, 102, 109, 137, 143, 149]",0.04163765907287598,2025-12-17T21:54:39.615722
176,109,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09739255905151367,2025-12-17T21:54:39.713247
176,110,14,"[0, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, 132, 144, 156]",0.18327808380126953,2025-12-17T21:54:39.896664
176,111,10,"[41, 53, 68, 90, 93, 94, 162, 165, 171, 174]",0.07740139961242676,2025-12-17T21:54:39.974182
176,112,15,"[13, 15, 25, 27, 48, 49, 63, 86, 103, 105, 119, 137, 165, 167, 172]",0.23439884185791016,2025-12-17T21:54:40.208703
176,113,8,"[0, 22, 44, 66, 88, 110, 132, 154]",0.04592084884643555,2025-12-17T21:54:40.254758
176,114,10,"[12, 14, 20, 40, 80, 122, 128, 130, 135, 149]",0.08050990104675293,2025-12-17T21:54:40.335382
176,115,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09937500953674316,2025-12-17T21:54:40.434876
176,116,10,"[10, 32, 37, 78, 91, 93, 94, 110, 141, 149]",0.08934593200683594,2025-12-17T21:54:40.524353
176,117,12,"[4, 14, 20, 21, 28, 61, 78, 82, 92, 125, 145, 153]",0.12646985054016113,2025-12-17T21:54:40.650961
176,118,9,"[39, 41, 45, 60, 90, 104, 105, 143, 158]",0.07724475860595703,2025-12-17T21:54:40.728331
176,119,11,"[24, 48, 62, 90, 104, 108, 110, 121, 146, 147, 168]",0.10290908813476562,2025-12-17T21:54:40.831370
176,120,10,"[8, 18, 54, 60, 71, 84, 124, 131, 138, 171]",0.08946728706359863,2025-12-17T21:54:40.920955
176,121,11,"[18, 33, 52, 61, 67, 76, 80, 101, 117, 165, 171]",0.1074056625366211,2025-12-17T21:54:41.028492
176,122,10,"[0, 17, 34, 51, 68, 85, 102, 119, 136, 153]",0.07584571838378906,2025-12-17T21:54:41.104457
176,123,12,"[0, 14, 28, 42, 56, 70, 84, 98, 112, 126, 140, 154]",0.11936497688293457,2025-12-17T21:54:41.223960
176,124,8,"[24, 48, 90, 105, 108, 110, 119, 168]",0.05585765838623047,2025-12-17T21:54:41.279938
176,125,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.09331321716308594,2025-12-17T21:54:41.373369
176,126,9,"[5, 16, 30, 57, 63, 86, 115, 132, 150]",0.0696558952331543,2025-12-17T21:54:41.443149
176,127,11,"[0, 3, 38, 41, 84, 87, 122, 130, 133, 168, 171]",0.08332419395446777,2025-12-17T21:54:41.526600
176,128,15,"[4, 12, 20, 46, 54, 64, 66, 71, 83, 86, 97, 107, 116, 120, 138]",0.22535085678100586,2025-12-17T21:54:41.752067
176,129,4,"[0, 44, 88, 132]",0.01186680793762207,2025-12-17T21:54:41.764062
176,130,12,"[1, 39, 40, 55, 56, 71, 87, 107, 108, 114, 139, 150]",0.1193692684173584,2025-12-17T21:54:41.883538
176,131,11,"[0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160]",0.10508918762207031,2025-12-17T21:54:41.988850
176,132,26,"[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96, 102, 108, 114, 120, 126, 132, 138, 144, 150]",0.4660646915435791,2025-12-17T21:54:42.455092
176,133,11,"[17, 31, 76, 79, 80, 84, 104, 129, 159, 169, 170]",0.12449979782104492,2025-12-17T21:54:42.579716
176,134,12,"[31, 76, 79, 80, 83, 84, 103, 104, 129, 159, 169, 170]",0.13861441612243652,2025-12-17T21:54:42.718465
176,135,4,"[0, 44, 88, 132]",0.012461662292480469,2025-12-17T21:54:42.731147
176,136,11,"[18, 41, 43, 62, 68, 118, 136, 155, 162, 165, 174]",0.09505033493041992,2025-12-17T21:54:42.826307
